Date,Channel,Campaign_Name,Impressions,Clicks,Spend,Leads,Revenue,CTR,CPC,ROI
2026-09-02,linkedin,Promo_Spring,20118,885,113.42,78.0,890.7,0.04399045630778407,0.12815819209039547,6.853112325868454
2026-02-25,google ads,Lead_Gen_Q1,36773,772,210.67,13.0,2902.78,0.02099366382944008,0.27288860103626944,12.77880096833911
2026-03-28,facebook,Promo_Spring,2899,1212,917.87,18.0,4046.62,0.41807519834425666,0.7573184818481848,3.4087071153867106
2026-01-27,linkedin,Lead_Gen_Q1,2267,1215,187.77,53.0,3824.79,0.5359505955006617,0.1545432098765432,19.369547851094424
2026-01-24,google ads,Promo_Spring,32551,673,595.19,19.0,854.11,0.020675248072255844,0.8843833580980685,0.4350207496765738
2026-04-08,linkedin,Promo_Spring,12394,34,847.63,28.0,831.32,0.002743262869130224,24.93029411764706,-0.019241886200346784
2026-01-25,google ads,Brand_Awareness_2026,4556,2000,613.55,23.0,1414.05,0.43898156277436345,0.30677499999999996,1.3047021432646078
2026-04-02,linkedin,Lead_Gen_Q1,4890,1213,287.34,62.0,1869.27,0.24805725971370143,0.23688375927452596,5.505429108373356
2026-03-30,google ads,Lead_Gen_Q1,42606,719,447.0,73.0,2101.43,0.016875557433225368,0.6216968011126565,3.7011856823266216
2026-03-09,google ads,Retargeting_Global,31740,1889,1396.06,0.0,3430.52,0.05951480781348456,0.7390471148755955,1.4572869360915721
2026-12-01,linkedin,Promo_Spring,15502,1194,1030.17,7.0,377.73,0.07702231970068378,0.8627889447236181,-0.6333323626197618
2026-04-28,linkedin,Promo_Spring,22777,2234,769.27,61.0,269.9,0.09808139790139175,0.3443464637421665,-0.6491478934574337
2026-05-18,facebook,Retargeting_Global,11627,294,68.44,28.0,2020.36,0.025285972305839857,0.23278911564625848,28.520163646990063
2026-02-01,facebook,Lead_Gen_Q1,9792,72,1489.0,73.0,3516.1,0.007352941176470588,20.680555555555557,1.3613834788448622
2026-04-07,linkedin,Promo_Spring,44323,1012,1023.61,16.0,1047.83,0.022832389504320556,1.0114723320158103,0.023661355399028843
2026-01-21,google ads,Retargeting_Global,44021,671,509.54,65.0,3243.37,0.015242725063038096,0.7593740685543965,5.365290261804764
2026-05-22,google ads,Retargeting_Global,9433,2213,1324.94,5.0,1373.16,0.23460192939679847,0.598707636692273,0.036394100864944844
2026-03-17,facebook,Retargeting_Global,44001,1502,424.73,57.0,4441.82,0.03413558782754937,0.2827762982689747,9.457985072869823
2026-04-03,google ads,Promo_Spring,12016,976,838.82,68.0,4488.88,0.08122503328894808,0.8594467213114755,4.351422235998188
2026-05-28,facebook,Lead_Gen_Q1,24897,858,972.3,27.0,1556.71,0.03446198337149054,1.1332167832167832,0.6010593438239228
2026-02-19,facebook,Lead_Gen_Q1,3612,1117,370.54,61.0,1226.97,0.3092469545957918,0.331727842435094,2.3113024234900417
2026-01-18,linkedin,Retargeting_Global,24483,698,1468.68,40.0,2115.39,0.028509578074582362,2.1041260744985673,0.4403341776288911
2026-01-12,google ads,Retargeting_Global,49555,157,1134.88,68.0,1278.6,0.0031681969528806375,7.228535031847135,0.12663893979980242
2026-02-28,facebook,Lead_Gen_Q1,18159,351,0.0,40.0,3394.68,0.019329258219064928,0.0,0.0
2026-03-16,linkedin,Retargeting_Global,45974,1096,311.86,0.0,4147.72,0.023839561491277677,0.28454379562043797,12.299942281793113
2026-01-21,facebook,Retargeting_Global,41994,1734,128.09,48.0,3398.15,0.04129161308758394,0.07386966551326413,25.52939339526895
2026-03-01,google ads,Lead_Gen_Q1,15541,1393,514.09,75.0,4139.32,0.08963387169422816,0.3690524048815506,7.051741912894628
2026-01-26,google ads,Promo_Spring,36920,336,1142.12,70.0,2045.26,0.009100758396533045,3.3991666666666664,0.7907575386124052
2026-04-08,facebook,Retargeting_Global,27531,1802,440.53,2.0,865.95,0.0654534887944499,0.24446725860155383,0.9657004063287407
2026-03-13,linkedin,Promo_Spring,2585,1769,832.36,9.0,3715.96,0.6843326885880078,0.4705257207461843,3.4643663799317603
2026-04-27,google ads,Retargeting_Global,4943,999,0.0,34.0,1866.33,0.202103985433947,0.0,0.0
2026-04-04,google ads,Retargeting_Global,24939,2272,206.52,79.0,3389.23,0.09110228958659128,0.09089788732394366,15.411146620182064
2026-02-11,google ads,Retargeting_Global,20457,2492,1043.68,1.0,1426.16,0.12181649313193528,0.4188121990369182,0.36647248198681587
2026-04-01,linkedin,Promo_Spring,12653,732,1449.44,73.0,4963.65,0.057851892831739506,1.9801092896174863,2.4245294734518157
2026-02-23,linkedin,Promo_Spring,44573,2089,758.17,37.0,865.39,0.046866937383617885,0.3629344183820009,0.14141947056728707
2026-03-10,linkedin,Retargeting_Global,14417,2342,268.48,21.0,4943.26,0.1624471110494555,0.11463706233988046,17.41202324195471
2026-01-19,linkedin,Lead_Gen_Q1,41757,438,546.46,0.0,4888.67,0.010489259285868238,1.2476255707762558,7.946071075650551
2026-02-13,linkedin,Retargeting_Global,10692,1510,649.45,42.0,3989.71,0.1412270856715301,0.4300993377483444,5.1432134883362846
2026-05-17,facebook,Brand_Awareness_2026,46758,295,1149.37,54.0,3331.17,0.006309080799007657,3.8961694915254235,1.8982573061764274
2026-04-03,facebook,Retargeting_Global,7873,2075,1127.96,38.0,2931.25,0.2635589991108853,0.5435951807228916,1.598718039646796
2026-02-11,linkedin,Brand_Awareness_2026,6675,778,937.31,28.0,4343.9,0.11655430711610487,1.2047686375321336,3.634432578335876
2026-04-08,facebook,Promo_Spring,38065,203,269.78,40.0,2391.64,0.005332983055300144,1.3289655172413792,7.865149380977092
2026-03-11,facebook,Retargeting_Global,27557,997,185.95,53.0,3135.01,0.036179555103966324,0.18650952858575726,15.859424576499062
2026-02-26,linkedin,Lead_Gen_Q1,33606,2171,1321.85,18.0,2194.68,0.06460155924537285,0.6088668816213726,0.6603094148352687
2026-03-25,facebook,Lead_Gen_Q1,12534,1711,679.01,65.0,1718.39,0.13650869634593904,0.3968497954412624,1.5307285606986645
2026-01-15,google ads,Retargeting_Global,30127,956,283.23,29.0,2864.74,0.03173233312311216,0.2962656903765691,9.11453588955972
2026-02-28,google ads,Retargeting_Global,41397,840,859.16,52.0,4267.82,0.02029132545836655,1.0228095238095238,3.9674333069509755
2026-09-01,linkedin,Lead_Gen_Q1,26851,1930,1227.04,33.0,1087.49,0.07187814234106737,0.6357720207253886,-0.11372897379058544
2026-03-22,google ads,Brand_Awareness_2026,2016,64,1125.48,21.0,4678.72,0.031746031746031744,17.585625,3.157088531115613
2026-04-13,google ads,Lead_Gen_Q1,25253,809,1328.1,66.0,3476.53,0.032035797727002734,1.641656365883807,1.6176718620585802
2026-03-10,linkedin,Lead_Gen_Q1,25276,787,452.96,5.0,4134.04,0.031136255736667194,0.5755527318932655,8.126722006358177
2026-01-17,linkedin,Brand_Awareness_2026,24247,1491,331.23,78.0,2825.33,0.06149214335794119,0.2221529175050302,7.529813120792198
2026-02-24,google ads,Lead_Gen_Q1,25300,1911,1325.73,26.0,3919.63,0.07553359683794467,0.6937362637362637,1.9565824111998673
2026-05-26,linkedin,Lead_Gen_Q1,9529,2219,1003.46,9.0,179.38,0.23286808689264352,0.4522127084272195,-0.8212385147390031
2026-03-22,linkedin,Brand_Awareness_2026,18262,2144,500.85,72.0,4110.06,0.1174022560508159,0.2336054104477612,7.20616951182989
2026-02-24,google ads,Brand_Awareness_2026,10268,64,1126.4,47.0,296.68,0.0062329567588624854,17.6,-0.7366122159090909
2026-05-08,google ads,Promo_Spring,22271,1833,1231.92,69.0,4460.58,0.08230434196937722,0.6720785597381342,2.6208357685563994
2026-12-04,facebook,Retargeting_Global,13185,1211,941.72,58.0,4960.62,0.0918467956010618,0.7776383154417836,4.267616701354967
2026-04-28,facebook,Promo_Spring,22243,842,1047.43,58.0,1540.93,0.03785460594344288,1.243978622327791,0.4711532035553688
2026-02-06,google ads,Brand_Awareness_2026,40099,322,594.13,1.0,1130.56,0.008030125439537145,1.8451242236024845,0.9028832073788564
2026-03-09,facebook,Lead_Gen_Q1,9571,1868,831.11,28.0,3850.28,0.19517291819036672,0.4449197002141328,3.632696033016087
2026-02-05,facebook,Brand_Awareness_2026,40976,2017,810.03,67.0,1339.83,0.04922393596251464,0.40160138820029745,0.6540498500055553
2026-03-05,google ads,Lead_Gen_Q1,39044,2016,1279.67,64.0,4341.26,0.05163405388792132,0.6347569444444445,2.3924839997811937
2026-05-24,facebook,Promo_Spring,49984,1800,1267.95,25.0,603.93,0.036011523687580024,0.7044166666666667,-0.5236957293268663
2026-05-18,facebook,Promo_Spring,41774,337,1257.39,9.0,717.18,0.008067218844257193,3.7311275964391695,-0.4296280390332356
2026-03-09,facebook,Promo_Spring,3568,1297,66.0,52.0,4897.84,0.3635089686098655,0.05088666152659985,73.20969696969698
2026-05-30,linkedin,Lead_Gen_Q1,3027,2153,1136.84,78.0,3401.81,0.7112652791542782,0.5280260102183,1.9923384117377998
2026-04-20,google ads,Retargeting_Global,3695,1121,1150.08,58.0,4249.75,0.303382949932341,1.0259411239964318,2.695177726766834
2026-05-30,facebook,Retargeting_Global,49190,1321,1033.65,21.0,1689.21,0.026855051839804838,0.7824753974261923,0.6342185459294731
2026-04-13,facebook,Retargeting_Global,6258,461,1146.58,50.0,3414.77,0.07366570789389582,2.487158351409978,1.9782221912121267
2026-04-03,facebook,Brand_Awareness_2026,23002,1533,1270.86,47.0,3011.78,0.06664637857577602,0.8290019569471624,1.3698755173661934
2026-02-26,linkedin,Brand_Awareness_2026,40504,174,731.96,20.0,3055.44,0.004295872012640727,4.206666666666667,3.1743264659270998
2026-02-05,facebook,Lead_Gen_Q1,34159,191,777.97,21.0,3444.41,0.005591498580169209,4.073141361256544,3.4274329344319185
2026-05-11,facebook,Brand_Awareness_2026,14986,919,230.84,29.0,2919.26,0.061323902308821565,0.2511860718171926,11.646248483798303
2026-05-07,google ads,Lead_Gen_Q1,13666,832,608.8,24.0,2202.41,0.0608810185862725,0.7317307692307692,2.6176248357424443
2026-01-24,linkedin,Promo_Spring,39660,953,982.88,27.0,1452.02,0.024029248613212303,1.0313536201469045,0.47731157414943837
2026-01-13,facebook,Lead_Gen_Q1,4561,2011,1181.58,64.0,3866.05,0.4409120806840605,0.5875584286424664,2.2719324971648134
2026-01-29,google ads,Brand_Awareness_2026,27854,2064,364.95,44.0,1208.73,0.07410066776764558,0.17681686046511627,2.3120427455815866
2026-02-09,google ads,Promo_Spring,39952,339,249.84,67.0,3492.54,0.008485182218662395,0.7369911504424779,12.979106628242073
2026-02-10,google ads,Promo_Spring,23662,784,1011.41,6.0,1243.33,0.03313329388893585,1.290063775510204,0.22930364540591844
2026-04-19,google ads,Lead_Gen_Q1,9392,2208,52.73,48.0,3164.12,0.23509369676320271,0.023881340579710142,59.00606865162147
2026-01-17,google ads,Retargeting_Global,31535,156,308.64,8.0,3760.68,0.004946884414143015,1.9784615384615383,11.184681181959565
2026-04-09,facebook,Brand_Awareness_2026,14067,924,92.15,35.0,1171.7,0.06568564725954361,0.09972943722943724,11.715138361367334
2026-04-08,google ads,Brand_Awareness_2026,49033,1581,291.98,0.0,393.72,0.032243591050924884,0.18468058191018344,0.34844852387149805
2026-04-30,linkedin,Retargeting_Global,24599,1318,312.91,9.0,741.77,0.053579413797308836,0.237412746585736,1.3705538333706175
2026-05-16,linkedin,Brand_Awareness_2026,36222,91,612.13,35.0,3069.39,0.002512285351443874,6.726703296703296,4.01427801284041
2026-03-06,facebook,Retargeting_Global,12837,523,633.37,72.0,4262.29,0.040741606294305524,1.2110325047801147,5.7295419738857225
2026-05-22,google ads,Retargeting_Global,15039,1930,1317.68,45.0,320.48,0.12833300086441918,0.6827357512953368,-0.7567846518122762
2026-01-03,google ads,Promo_Spring,31818,1949,789.66,31.0,3697.34,0.061254635740775665,0.4051616213442791,3.6821923359420516
2026-01-30,linkedin,Promo_Spring,20115,755,1098.94,31.0,1772.46,0.03753417847377579,1.4555496688741723,0.6128815039947585
2026-05-18,google ads,Lead_Gen_Q1,11965,1419,0.0,5.0,2444.79,0.11859590472210614,0.0,0.0
2026-03-10,linkedin,Promo_Spring,25538,716,376.89,47.0,4651.41,0.028036651264781894,0.5263826815642458,11.341558544933534
2026-03-29,linkedin,Retargeting_Global,43530,480,1069.27,37.0,1726.66,0.011026878015161957,2.2276458333333333,0.6148026223498275
2026-01-29,linkedin,Lead_Gen_Q1,6056,405,126.57,16.0,2380.15,0.06687582562747688,0.31251851851851853,17.80500908588133
2026-03-17,facebook,Brand_Awareness_2026,33482,1565,755.57,73.0,167.04,0.04674153276387313,0.48279233226837065,-0.7789218735524175
2026-04-22,linkedin,Retargeting_Global,48716,2318,919.09,26.0,499.83,0.04758190327613104,0.3965012942191545,-0.4561686015515347
2026-02-10,google ads,Lead_Gen_Q1,9110,814,923.11,53.0,1367.1,0.0893523600439078,1.134041769041769,0.48097193183910897
2026-04-27,facebook,Promo_Spring,14773,943,83.25,0.0,236.48,0.06383266770459622,0.08828207847295864,1.8406006006006004
2026-01-01,facebook,Retargeting_Global,28266,1289,517.06,34.0,3193.74,0.045602490624778884,0.4011326609775019,5.176729973310641
2026-03-09,google ads,Lead_Gen_Q1,18412,1767,972.91,24.0,2189.35,0.09597001955246579,0.5505998868138087,1.250310922901399
2026-05-09,linkedin,Brand_Awareness_2026,34270,914,266.05,27.0,2785.91,0.026670557338780276,0.29108315098468274,9.471377560608907
2026-02-15,google ads,Retargeting_Global,7910,1086,1058.35,0.0,955.77,0.1372945638432364,0.9745395948434622,-0.09692445788255297
2026-05-10,facebook,Retargeting_Global,46453,1900,0.0,3.0,1550.07,0.040901556411857144,0.0,0.0
2026-01-28,google ads,Lead_Gen_Q1,26446,1533,1473.86,72.0,3352.74,0.05796717840127051,0.9614220482713632,1.2748022200208975
2026-05-10,google ads,Promo_Spring,22518,1313,1246.44,25.0,347.04,0.058308908428812506,0.9493069306930694,-0.7215750457302398
2026-02-20,facebook,Promo_Spring,23361,602,804.43,18.0,4462.88,0.025769444801164335,1.3362624584717606,4.547878622129956
2026-09-02,linkedin,Retargeting_Global,24419,2116,591.52,16.0,2926.72,0.08665383512838364,0.2795463137996219,3.94779550987287
2026-04-06,facebook,Brand_Awareness_2026,49702,137,227.45,42.0,2863.21,0.002756428312743954,1.6602189781021897,11.588305122004838
2026-02-11,facebook,Promo_Spring,42523,745,1116.48,40.0,2551.36,0.01751993039061214,1.4986308724832216,1.2851820005732302
2026-05-19,google ads,Brand_Awareness_2026,46151,530,391.99,41.0,440.03,0.01148404151589348,0.7396037735849057,0.12255414678945882
2026-05-16,linkedin,Lead_Gen_Q1,23403,246,0.0,49.0,540.4,0.01051147288809127,0.0,0.0
2026-01-01,linkedin,Lead_Gen_Q1,19141,1314,140.69,39.0,3044.47,0.06864845096912386,0.10707001522070016,20.639562157935885
2026-03-24,google ads,Promo_Spring,15820,1791,1211.98,38.0,1770.7,0.11321112515802781,0.6767057509771077,0.46099770623277614
2026-05-06,google ads,Retargeting_Global,41342,1311,1161.55,22.0,4594.61,0.031711092835373225,0.886003051106026,2.9555852094184494
2026-01-05,linkedin,Lead_Gen_Q1,7374,2061,1113.74,51.0,2092.29,0.2794955248169243,0.5403881610868511,0.8786161940847953
2026-01-29,facebook,Brand_Awareness_2026,2678,451,484.19,46.0,802.08,0.16840926064227035,1.073592017738359,0.656539788099713
2026-03-04,google ads,Retargeting_Global,34827,2086,301.55,62.0,3602.12,0.059896057656416,0.14455896452540748,10.945349030011606
2026-03-20,google ads,Promo_Spring,17198,814,974.45,68.0,1537.43,0.04733108500988487,1.1971130221130222,0.5777412899584381
2026-03-03,google ads,Lead_Gen_Q1,10914,84,769.44,42.0,2674.8,0.007696536558548653,9.16,2.4762944479101683
2026-01-15,facebook,Promo_Spring,28890,2185,308.47,47.0,3519.38,0.07563170647282796,0.14117620137299772,10.409148377475928
2026-03-03,google ads,Retargeting_Global,23299,2099,1044.57,33.0,4511.29,0.09008970342074767,0.4976512625059552,3.3188010377475905
2026-01-21,facebook,Retargeting_Global,44689,50,1133.47,74.0,3414.17,0.0011188435632929804,22.6694,2.012139712564073
2026-01-22,google ads,Brand_Awareness_2026,43557,2091,1122.98,60.0,3430.2,0.048006061023486465,0.5370540411286466,2.0545512831929327
2026-05-05,google ads,Retargeting_Global,45020,1710,1427.95,49.0,4735.03,0.03798311861394935,0.8350584795321637,2.3159634440981827
2026-01-18,facebook,Retargeting_Global,3693,1411,0.0,0.0,1549.54,0.38207419442187923,0.0,0.0
2026-05-17,linkedin,Lead_Gen_Q1,30467,597,870.05,61.0,105.45,0.019594971608625725,1.4573701842546063,-0.8788000689615538
2026-02-02,google ads,Brand_Awareness_2026,30723,1632,1470.49,57.0,1432.58,0.05311981251830876,0.9010355392156862,-0.025780522138878933
2026-02-02,google ads,Brand_Awareness_2026,47699,351,289.68,32.0,1167.67,0.007358644835321495,0.8252991452991453,3.030896161281414
2026-05-21,google ads,Retargeting_Global,26939,655,899.42,15.0,3205.19,0.02431419132113293,1.3731603053435113,2.563618776544885
2026-02-12,linkedin,Lead_Gen_Q1,49925,740,900.39,47.0,3007.96,0.014822233350025037,1.2167432432432432,2.3407301280556205
2026-03-09,google ads,Promo_Spring,43941,177,1061.62,9.0,179.59,0.0040281286270225985,5.997853107344632,-0.8308340084022531
2026-05-16,google ads,Retargeting_Global,22834,619,1397.94,37.0,3671.01,0.027108697556275728,2.2583844911147013,1.6260139920168248
2026-04-19,linkedin,Brand_Awareness_2026,19047,2325,1184.74,18.0,1685.3,0.12206646716018271,0.5095655913978495,0.4225062038928372
2026-02-24,linkedin,Retargeting_Global,27105,1782,131.4,35.0,3358.77,0.0657443276148312,0.07373737373737374,24.561415525114153
2026-05-19,linkedin,Retargeting_Global,11230,2050,1286.46,58.0,2827.23,0.182546749777382,0.6275414634146341,1.1976820111002284
2026-02-21,linkedin,Lead_Gen_Q1,16707,464,377.03,62.0,1779.38,0.02777278984856647,0.8125646551724137,3.719465294538897
2026-03-21,linkedin,Lead_Gen_Q1,22976,1718,596.53,76.0,759.42,0.07477367688022284,0.3472235157159488,0.27306254505221866
2026-04-13,google ads,Lead_Gen_Q1,45262,711,719.51,0.0,562.65,0.01570854138129115,1.0119690576652602,-0.2180094786729858
2026-04-06,linkedin,Promo_Spring,24776,1609,747.31,2.0,4174.44,0.06494187923797223,0.4644561839651957,4.585954958450977
2026-04-23,linkedin,Lead_Gen_Q1,31080,139,681.01,73.0,4600.15,0.004472329472329472,4.899352517985611,5.7548934670562835
2026-05-13,google ads,Promo_Spring,2306,1855,1409.16,64.0,3283.96,0.8044232437120555,0.7596549865229111,1.330437991427517
2026-04-26,linkedin,Retargeting_Global,7776,1396,1073.73,7.0,606.83,0.17952674897119342,0.7691475644699141,-0.4348392985201121
2026-01-31,facebook,Promo_Spring,28251,702,965.2,0.0,2069.93,0.024848677922905384,1.374928774928775,1.1445607128056359
2026-03-05,google ads,Promo_Spring,10474,1404,122.27,72.0,3671.8,0.13404620966202024,0.08708689458689459,29.030260898012596
2026-02-27,google ads,Lead_Gen_Q1,41294,803,1360.67,5.0,3921.12,0.019445924347362812,1.694483188044832,1.8817567815855423
2026-01-17,facebook,Lead_Gen_Q1,22959,38,1368.62,38.0,679.27,0.001655124352105928,36.01631578947368,-0.5036825415381917
2026-03-28,linkedin,Brand_Awareness_2026,6530,158,1181.31,59.0,100.15,0.02419601837672282,7.476645569620253,-0.9152212374397913
2026-05-31,facebook,Retargeting_Global,4748,2068,133.06,53.0,1847.32,0.43555181128896375,0.06434235976789168,12.88336088982414
2026-05-22,facebook,Brand_Awareness_2026,32968,1146,376.57,36.0,1346.96,0.03476098034457656,0.32859511343804537,2.576917970098521
2026-02-28,facebook,Brand_Awareness_2026,33562,196,240.46,8.0,163.2,0.0058399380251474885,1.2268367346938776,-0.32130084005655835
2026-05-31,google ads,Brand_Awareness_2026,14545,1260,628.31,55.0,2747.47,0.08662770711584737,0.49865873015873013,3.372793684646114
2026-02-26,google ads,Lead_Gen_Q1,1663,1343,1387.8,58.0,4270.64,0.8075766686710764,1.0333581533879375,2.0772733823317484
2026-01-02,google ads,Lead_Gen_Q1,35766,107,734.49,1.0,4792.4,0.0029916680646423976,6.8643925233644865,5.524799520755899
2026-01-19,google ads,Lead_Gen_Q1,8994,64,69.43,60.0,2872.15,0.00711585501445408,1.08484375,40.36756445340631
2026-01-16,linkedin,Retargeting_Global,29021,767,459.98,57.0,2620.86,0.026429137521105407,0.5997131681877444,4.697769468237749
2026-02-28,linkedin,Promo_Spring,31303,415,114.66,59.0,516.78,0.013257515254128997,0.276289156626506,3.5070643642072215
2026-01-18,facebook,Brand_Awareness_2026,4304,2126,102.62,39.0,2789.48,0.49395910780669144,0.04826904985888994,26.18261547456636
2026-01-09,google ads,Lead_Gen_Q1,47576,1322,449.79,35.0,1961.9,0.027787119556078696,0.34023449319213317,3.3618132906467464
2026-03-26,google ads,Promo_Spring,40353,1795,449.64,36.0,3074.96,0.04448244244541918,0.2504958217270195,5.838715416777867
2026-01-19,linkedin,Brand_Awareness_2026,18675,760,1191.33,78.0,2004.76,0.04069611780455154,1.5675394736842105,0.6827915019348124
2026-05-12,linkedin,Promo_Spring,45417,1772,1463.51,17.0,1277.47,0.03901622740383557,0.8259085778781038,-0.12711904940861352
2026-03-02,google ads,Brand_Awareness_2026,24938,374,588.25,62.0,565.33,0.014997193038736065,1.5728609625668448,-0.03896302592435182
2026-03-13,google ads,Promo_Spring,24664,2036,671.89,21.0,1643.1,0.08254946480700616,0.3300049115913556,1.4454895890696393
2026-05-05,linkedin,Lead_Gen_Q1,2636,491,1274.94,10.0,573.56,0.18626707132018208,2.5966191446028515,-0.5501278491536857
2026-05-19,google ads,Promo_Spring,28728,163,276.75,56.0,4937.95,0.005673906989696463,1.6978527607361964,16.84263775971093
2026-02-03,facebook,Brand_Awareness_2026,27736,1534,1286.98,76.0,2276.11,0.055307182001730605,0.8389700130378097,0.7685667220935835
2026-05-27,facebook,Promo_Spring,29673,2130,0.0,3.0,2706.17,0.07178242847032656,0.0,0.0
2026-05-28,facebook,Retargeting_Global,38505,2353,948.56,6.0,4380.73,0.06110894689001428,0.40312792180195495,3.618295099940963
2026-05-02,facebook,Brand_Awareness_2026,48323,1050,864.89,60.0,4978.29,0.02172878339507067,0.8237047619047619,4.755980529315867
2026-03-04,google ads,Promo_Spring,47645,1674,551.58,53.0,2955.3,0.035134851505929265,0.3294982078853047,4.357880996410312
2026-05-02,facebook,Retargeting_Global,1854,1250,507.02,67.0,4081.12,0.674217907227616,0.405616,7.049228827265197
2026-04-15,facebook,Brand_Awareness_2026,25548,70,1169.19,78.0,1702.01,0.002739940504149053,16.702714285714286,0.45571720592889087
2026-02-18,linkedin,Lead_Gen_Q1,39623,948,175.32,0.0,1598.15,0.023925497816924515,0.1849367088607595,8.115617157198267
2026-01-25,facebook,Brand_Awareness_2026,8392,1649,393.34,54.0,2073.25,0.1964966634890372,0.23853244390539718,4.270885239233234
2026-01-25,google ads,Brand_Awareness_2026,47717,2099,1112.05,2.0,3395.29,0.04398851562336274,0.5297999047165317,2.053181062002608
2026-04-21,linkedin,Promo_Spring,22556,34,845.06,77.0,3442.74,0.0015073594608973223,24.85470588235294,3.073959245497361
2026-04-01,linkedin,Retargeting_Global,39559,1072,235.58,37.0,1644.67,0.02709876387168533,0.21975746268656718,5.9813651413532565
2026-04-19,google ads,Brand_Awareness_2026,27309,140,1329.1,0.0,752.73,0.005126515068292504,9.493571428571428,-0.4336543525694078
2026-04-16,google ads,Brand_Awareness_2026,22919,1262,620.5,37.0,3198.74,0.05506348444522012,0.4916798732171157,4.155100725221595
